product_id,brand,category,rating,review_text,review_date
101415,Sony,Home,2.6,"Excellent product, very satisfied",2025-11-17
101416,Apple,Appliances,3.1,Quality is really good,2025-12-01
101417,Nike,Fashion,3.1,Bad experience,2025-11-03
101418,Nike,Electronics,4.0,"Not bad, not great",2025-12-08
101419,LG,Electronics,4.3,Worth the money,2025-11-25
101420,LG,Electronics,3.4,Not worth the price,2025-11-09
101421,Sony,Appliances,3.2,Decent for the price,2025-11-07
101422,HP,Appliances,4.6,Poor quality,2025-12-25
101423,HP,Electronics,3.0,"Excellent product, very satisfied",2025-12-16
101424,Sony,Home,3.0,Decent for the price,2025-12-11
101425,Nike,Home,3.9,Bad experience,2025-12-17
101426,HP,Electronics,3.3,"Not bad, not great",2025-12-14
101427,Puma,Electronics,2.8,Product is okay,2025-12-22
101428,Sony,Home,3.0,Decent for the price,2025-11-18
101429,Boat,Electronics,3.5,Bad experience,2025-11-20
101430,Dell,Appliances,3.4,Poor quality,2025-11-27
101431,Nike,Home,3.7,"Excellent product, very satisfied",2025-12-17
101432,HP,Home,4.4,Not worth the price,2025-12-20
101433,Puma,Appliances,4.3,Not worth the price,2025-12-06
101434,HP,Appliances,3.6,Quality is really good,2025-12-21
101435,LG,Home,3.8,Meets expectations,2025-10-26
101436,Samsung,Electronics,4.6,Product is okay,2025-12-15
101437,Apple,Home,4.4,Quality is really good,2025-12-21
101438,Nike,Appliances,4.5,Quality is really good,2025-11-07
101439,Boat,Electronics,4.5,"Excellent product, very satisfied",2025-11-02
101440,Dell,Appliances,4.6,Highly recommended,2025-12-25
101441,Puma,Fashion,2.7,Bad experience,2025-11-24
101442,Samsung,Appliances,3.4,Poor quality,2025-11-17
101443,Sony,Appliances,3.9,Stopped working quickly,2025-12-15
101444,HP,Fashion,3.9,Worth the money,2025-10-28
101445,LG,Electronics,3.5,Highly recommended,2025-11-13
101446,Puma,Appliances,4.4,Bad experience,2025-11-07
101447,Puma,Fashion,4.2,"Not bad, not great",2025-12-09
101448,Dell,Appliances,3.8,Not worth the price,2025-12-04
101449,Apple,Appliances,4.1,Quality is really good,2025-12-01
101450,Boat,Fashion,4.9,Bad experience,2025-11-16
101451,HP,Home,2.9,Not worth the price,2025-11-25
101452,HP,Electronics,3.7,Very disappointed,2025-11-02
101453,LG,Home,4.3,Average quality,2025-11-17
101454,HP,Fashion,3.2,Bad experience,2025-12-10
101455,LG,Fashion,4.0,Product is okay,2025-12-25
101456,Samsung,Home,3.2,Worth the money,2025-12-06
101457,Boat,Home,4.3,"Not bad, not great",2025-11-29
101458,HP,Appliances,4.4,Worth the money,2025-11-28
101459,HP,Home,3.4,Quality is really good,2025-11-01
101460,Boat,Fashion,4.7,Works perfectly,2025-11-19
101461,HP,Appliances,3.9,Average quality,2025-11-22
101462,Apple,Fashion,4.9,"Not bad, not great",2025-11-13
101463,Nike,Home,4.4,Poor quality,2025-12-23
101464,HP,Appliances,2.9,Quality is really good,2025-11-30
101465,LG,Appliances,5.0,Very disappointed,2025-11-17
101466,Boat,Fashion,4.4,Worth the money,2025-11-22
101467,Apple,Home,4.3,Works perfectly,2025-11-25
101468,LG,Electronics,3.6,Not worth the price,2025-11-05
101469,Nike,Fashion,4.8,Average quality,2025-12-09
101470,Sony,Electronics,2.7,Very disappointed,2025-10-28
101471,HP,Home,4.3,Stopped working quickly,2025-11-18
101472,Sony,Fashion,4.9,Product is okay,2025-11-21
101473,Nike,Home,3.0,"Excellent product, very satisfied",2025-12-05
101474,Dell,Electronics,4.2,Quality is really good,2025-11-22
101475,Sony,Home,3.9,Quality is really good,2025-11-05
101476,Puma,Electronics,4.9,Not worth the price,2025-10-31
101477,Samsung,Fashion,3.0,"Excellent product, very satisfied",2025-11-27
101478,Nike,Appliances,3.1,Bad experience,2025-11-11
101479,Nike,Home,3.3,"Excellent product, very satisfied",2025-12-19
101480,Samsung,Fashion,4.3,"Not bad, not great",2025-12-15
101481,Sony,Fashion,2.7,Bad experience,2025-12-17
101482,Dell,Appliances,2.9,Worth the money,2025-11-23
101483,Puma,Electronics,4.6,Poor quality,2025-11-07
101484,Dell,Fashion,2.8,Stopped working quickly,2025-12-20
101485,HP,Appliances,4.8,Meets expectations,2025-11-11
101486,Samsung,Home,4.9,Decent for the price,2025-12-25
101487,HP,Appliances,3.7,Bad experience,2025-12-14
101488,Apple,Home,2.5,Average quality,2025-12-23
101489,LG,Fashion,3.7,Works perfectly,2025-11-07
101490,Boat,Home,2.6,Not worth the price,2025-11-25
101491,LG,Fashion,2.7,Average quality,2025-11-11
101492,Apple,Fashion,3.5,Stopped working quickly,2025-12-24
101493,HP,Fashion,4.6,Decent for the price,2025-11-06
101494,Samsung,Appliances,2.6,Decent for the price,2025-12-12
101495,Sony,Appliances,4.8,Worth the money,2025-12-08
101496,Nike,Appliances,3.2,Highly recommended,2025-12-22
101497,Nike,Home,4.7,Works perfectly,2025-11-01
101498,Boat,Home,3.2,Bad experience,2025-11-13
101499,Sony,Fashion,2.7,Meets expectations,2025-11-28
101500,Nike,Fashion,4.0,"Excellent product, very satisfied",2025-11-10
101501,Sony,Fashion,4.6,Bad experience,2025-12-18
101502,Samsung,Home,4.3,Poor quality,2025-11-26
101503,Dell,Home,3.7,Stopped working quickly,2025-11-12
101504,Apple,Fashion,4.9,Worth the money,2025-12-20
101505,Dell,Home,2.9,Works perfectly,2025-10-31
101506,Nike,Appliances,4.8,Highly recommended,2025-11-23
101507,Nike,Home,2.6,Average quality,2025-12-23
101508,LG,Electronics,2.8,Not worth the price,2025-12-09
101509,Boat,Home,3.9,Bad experience,2025-11-03
101510,Sony,Electronics,4.4,Poor quality,2025-12-16
101511,Puma,Electronics,4.6,Works perfectly,2025-12-22
101512,Puma,Fashion,3.3,Stopped working quickly,2025-10-31
101513,LG,Fashion,4.6,Worth the money,2025-11-13
101514,Apple,Fashion,3.5,Decent for the price,2025-11-23
101515,HP,Fashion,4.3,Highly recommended,2025-12-14
101516,Samsung,Electronics,2.6,Poor quality,2025-12-16
101517,LG,Fashion,4.1,Not worth the price,2025-12-03
101518,Dell,Electronics,4.2,"Not bad, not great",2025-12-11
101519,Nike,Appliances,3.9,Quality is really good,2025-11-12
101520,Puma,Appliances,3.7,Worth the money,2025-12-15
101521,HP,Fashion,3.1,Poor quality,2025-12-20
101522,LG,Home,4.2,Not worth the price,2025-11-10
101523,Sony,Appliances,4.5,Very disappointed,2025-10-31
101524,Apple,Fashion,3.1,Works perfectly,2025-11-21
101525,Dell,Electronics,3.4,"Excellent product, very satisfied",2025-12-16
101526,Dell,Electronics,3.5,Quality is really good,2025-11-12
101527,Dell,Appliances,2.8,Bad experience,2025-11-17
101528,Sony,Electronics,4.9,Quality is really good,2025-11-28
101529,Nike,Home,3.5,Quality is really good,2025-11-18
101530,LG,Electronics,2.7,Not worth the price,2025-12-07
101531,Sony,Home,4.2,Quality is really good,2025-11-20
101532,HP,Appliances,2.8,Quality is really good,2025-12-13
101533,Puma,Appliances,3.1,Stopped working quickly,2025-12-23
101534,Sony,Appliances,2.8,Works perfectly,2025-11-06
101535,HP,Fashion,3.9,Works perfectly,2025-11-21
101536,Apple,Home,4.4,Decent for the price,2025-11-23
101537,Dell,Fashion,3.2,Stopped working quickly,2025-10-27
101538,Sony,Fashion,3.6,Poor quality,2025-10-28
101539,Boat,Fashion,2.9,Product is okay,2025-12-11
101540,HP,Fashion,2.7,Stopped working quickly,2025-12-01
101541,Puma,Home,3.5,Not worth the price,2025-11-24
101542,Apple,Appliances,3.0,Meets expectations,2025-12-15
101543,HP,Fashion,2.7,"Excellent product, very satisfied",2025-12-19
101544,Boat,Fashion,5.0,Worth the money,2025-12-20
101545,Samsung,Electronics,4.2,Worth the money,2025-12-20
101546,HP,Electronics,4.6,Works perfectly,2025-11-28
101547,Sony,Electronics,4.6,Meets expectations,2025-11-05
101548,HP,Appliances,4.6,Bad experience,2025-11-14
101549,Sony,Fashion,4.3,Highly recommended,2025-11-06
101550,Sony,Electronics,4.3,Not worth the price,2025-11-03
101551,HP,Fashion,4.3,Average quality,2025-11-26
101552,HP,Fashion,3.5,Highly recommended,2025-11-07
101553,LG,Fashion,4.0,Decent for the price,2025-12-12
101554,Dell,Electronics,4.6,Bad experience,2025-11-01
101555,LG,Home,3.5,Average quality,2025-11-15
101556,Puma,Home,4.0,"Excellent product, very satisfied",2025-12-07
101557,Dell,Appliances,2.8,Meets expectations,2025-12-23
101558,Apple,Home,3.1,Not worth the price,2025-12-15
101559,HP,Electronics,3.8,Bad experience,2025-11-21
101560,Puma,Home,4.8,"Not bad, not great",2025-10-26
101561,Puma,Fashion,4.9,Bad experience,2025-12-15
101562,Puma,Fashion,4.1,Not worth the price,2025-10-29
101563,Dell,Fashion,3.6,"Not bad, not great",2025-12-19
101564,HP,Home,3.1,"Excellent product, very satisfied",2025-11-24
101565,Puma,Electronics,3.6,Very disappointed,2025-11-11
101566,Sony,Home,2.6,Stopped working quickly,2025-11-15
101567,Samsung,Home,2.6,Quality is really good,2025-12-19
101568,Dell,Appliances,3.5,Not worth the price,2025-11-23
101569,Puma,Home,4.6,Very disappointed,2025-12-05
101570,Puma,Appliances,4.5,"Not bad, not great",2025-11-08
101571,Apple,Electronics,3.8,"Excellent product, very satisfied",2025-12-15
101572,Samsung,Home,3.6,Very disappointed,2025-12-16
101573,Boat,Electronics,3.9,Bad experience,2025-11-02
101574,Boat,Electronics,4.3,Worth the money,2025-12-20
101575,Dell,Home,4.1,Works perfectly,2025-11-04
101576,LG,Electronics,3.9,Worth the money,2025-12-14
101577,Apple,Home,2.9,Decent for the price,2025-12-17
101578,LG,Appliances,2.8,Decent for the price,2025-11-26
101579,Sony,Electronics,4.5,Poor quality,2025-12-18
101580,Puma,Electronics,3.8,Worth the money,2025-12-16
101581,Samsung,Electronics,3.9,Decent for the price,2025-11-28
101582,Boat,Electronics,3.1,Bad experience,2025-12-13
101583,Sony,Electronics,3.0,Worth the money,2025-12-07
101584,Boat,Appliances,4.6,"Excellent product, very satisfied",2025-12-06
101585,LG,Fashion,2.9,Stopped working quickly,2025-11-13
101586,LG,Appliances,3.8,Highly recommended,2025-11-28
101587,LG,Electronics,4.1,Meets expectations,2025-11-21
101588,Dell,Appliances,3.4,Not worth the price,2025-12-13
101589,Sony,Appliances,3.6,Stopped working quickly,2025-10-29
101590,Boat,Home,4.8,Average quality,2025-12-16
101591,Dell,Fashion,3.0,Bad experience,2025-12-16
101592,Dell,Appliances,4.6,Meets expectations,2025-12-25
101593,Apple,Appliances,4.2,"Not bad, not great",2025-12-23
101594,Samsung,Home,2.8,Highly recommended,2025-12-10
101595,Sony,Electronics,2.6,Worth the money,2025-11-16
101596,Nike,Appliances,2.8,Average quality,2025-11-20
101597,Puma,Home,3.8,"Not bad, not great",2025-12-24
101598,Nike,Electronics,2.8,Poor quality,2025-12-13
101599,Nike,Electronics,3.8,Bad experience,2025-12-05
101600,Samsung,Appliances,4.0,Worth the money,2025-11-11
101601,Puma,Fashion,4.0,Worth the money,2025-11-09
101602,HP,Fashion,4.6,"Excellent product, very satisfied",2025-11-22
101603,Puma,Fashion,3.4,Highly recommended,2025-11-12
101604,Dell,Home,4.3,Works perfectly,2025-12-14
101605,Dell,Home,3.4,Worth the money,2025-12-01
101606,Samsung,Appliances,2.6,Worth the money,2025-11-14
101607,Boat,Home,4.6,Highly recommended,2025-11-30
101608,Sony,Fashion,3.2,Worth the money,2025-12-05
101609,Dell,Electronics,2.9,Poor quality,2025-11-02
101610,Dell,Fashion,3.2,Product is okay,2025-12-09
101611,LG,Home,4.9,"Not bad, not great",2025-12-18
101612,Nike,Appliances,4.5,Quality is really good,2025-11-08
101613,LG,Fashion,4.7,"Not bad, not great",2025-11-25
101614,Sony,Fashion,3.0,Worth the money,2025-11-05
101615,Sony,Appliances,4.9,Quality is really good,2025-11-26
101616,Nike,Fashion,2.6,Average quality,2025-12-22
101617,Sony,Electronics,4.5,Product is okay,2025-12-22
101618,Nike,Fashion,2.9,"Excellent product, very satisfied",2025-12-08
101619,Boat,Home,2.9,Bad experience,2025-11-05
101620,LG,Appliances,2.7,Quality is really good,2025-12-05
101621,Nike,Home,4.2,Product is okay,2025-11-25
101622,Puma,Home,3.8,Worth the money,2025-11-09
101623,Nike,Appliances,4.1,Works perfectly,2025-12-11
101624,LG,Electronics,3.9,Quality is really good,2025-12-17
101625,Nike,Electronics,4.5,Worth the money,2025-12-05
101626,Dell,Home,3.0,Stopped working quickly,2025-12-24
101627,Puma,Electronics,3.0,Highly recommended,2025-12-07
101628,LG,Home,4.0,Stopped working quickly,2025-12-04
101629,Boat,Home,4.7,Works perfectly,2025-10-27
101630,HP,Fashion,2.8,Highly recommended,2025-12-17
101631,Puma,Appliances,2.6,Worth the money,2025-11-02
101632,Apple,Electronics,4.7,Quality is really good,2025-12-21
101633,Samsung,Fashion,3.5,Quality is really good,2025-11-04
101634,Dell,Home,4.2,Not worth the price,2025-11-15
101635,LG,Electronics,4.7,Highly recommended,2025-11-05
101636,Apple,Fashion,4.5,Works perfectly,2025-11-27
101637,Boat,Electronics,3.4,Highly recommended,2025-11-09
101638,HP,Fashion,2.8,Highly recommended,2025-11-02
101639,Puma,Electronics,4.6,Not worth the price,2025-11-06
101640,HP,Fashion,2.6,Very disappointed,2025-12-01
101641,LG,Fashion,4.3,Highly recommended,2025-11-20
101642,Dell,Home,2.7,Worth the money,2025-11-05
101643,Dell,Electronics,4.8,Product is okay,2025-11-02
101644,Puma,Home,4.5,Bad experience,2025-11-29
101645,Apple,Electronics,2.8,Product is okay,2025-12-13
101646,HP,Electronics,4.9,Worth the money,2025-12-23
101647,HP,Home,4.3,Highly recommended,2025-11-28
101648,Samsung,Fashion,4.4,Highly recommended,2025-12-12
101649,Sony,Electronics,3.9,"Not bad, not great",2025-12-06
101650,Puma,Appliances,4.4,Not worth the price,2025-12-07
101651,Dell,Home,4.4,Stopped working quickly,2025-11-02
101652,Nike,Appliances,3.5,"Not bad, not great",2025-11-22
101653,Boat,Appliances,3.7,Quality is really good,2025-10-30
101654,Boat,Appliances,4.0,Poor quality,2025-11-19
101655,LG,Fashion,3.4,Product is okay,2025-11-30
101656,Dell,Home,4.6,Poor quality,2025-10-29
101657,LG,Fashion,4.6,Decent for the price,2025-11-01
101658,Nike,Home,3.9,Poor quality,2025-12-21
101659,HP,Fashion,4.6,Highly recommended,2025-11-12
101660,Dell,Electronics,2.7,Meets expectations,2025-11-23
101661,Nike,Electronics,4.6,Meets expectations,2025-12-12
101662,Boat,Fashion,2.6,Poor quality,2025-12-23
101663,Puma,Electronics,2.9,Bad experience,2025-11-09
101664,Puma,Home,3.5,Not worth the price,2025-11-19
101665,Apple,Electronics,3.5,Highly recommended,2025-11-20
101666,Boat,Home,3.9,Quality is really good,2025-11-14
101667,Nike,Home,3.4,Decent for the price,2025-11-04
101668,Samsung,Fashion,4.3,Decent for the price,2025-11-24
101669,Samsung,Appliances,4.8,Stopped working quickly,2025-12-07
101670,Nike,Home,3.9,Average quality,2025-11-22
101671,Apple,Appliances,4.2,Highly recommended,2025-11-17
101672,Puma,Appliances,3.5,Works perfectly,2025-11-24
101673,Nike,Electronics,3.4,Works perfectly,2025-11-12
101674,Samsung,Appliances,4.1,Works perfectly,2025-11-16
101675,Samsung,Fashion,3.2,Poor quality,2025-10-30
101676,Sony,Electronics,3.7,Bad experience,2025-12-19
101677,Dell,Home,3.3,Stopped working quickly,2025-11-11
101678,Nike,Home,3.3,Quality is really good,2025-12-13
101679,Puma,Fashion,3.5,"Not bad, not great",2025-11-08
101680,Puma,Fashion,3.4,Worth the money,2025-12-16
101681,Dell,Appliances,3.2,Average quality,2025-12-03
101682,Dell,Appliances,4.5,Works perfectly,2025-11-07
101683,Nike,Appliances,4.8,Highly recommended,2025-11-29
101684,Dell,Electronics,4.9,Very disappointed,2025-12-13
101685,Sony,Home,4.3,Very disappointed,2025-11-19
101686,Sony,Fashion,2.8,Stopped working quickly,2025-11-04
101687,Puma,Home,4.2,Product is okay,2025-11-27
101688,Sony,Home,3.3,Product is okay,2025-10-30
101689,Samsung,Electronics,3.0,Meets expectations,2025-10-27
101690,LG,Fashion,2.9,Very disappointed,2025-11-22
101691,Dell,Electronics,4.8,Works perfectly,2025-11-09
101692,HP,Fashion,3.1,Bad experience,2025-10-26
101693,Apple,Home,3.9,Highly recommended,2025-11-13
101694,LG,Fashion,4.7,Works perfectly,2025-11-19
101695,LG,Appliances,3.6,Works perfectly,2025-12-06
101696,Apple,Fashion,2.9,"Excellent product, very satisfied",2025-11-03
101697,Nike,Appliances,4.3,Highly recommended,2025-11-20
101698,LG,Appliances,4.5,Quality is really good,2025-11-30
101699,Puma,Appliances,3.0,Quality is really good,2025-12-17
101700,Puma,Appliances,3.0,Worth the money,2025-11-21
101701,Sony,Electronics,3.6,Worth the money,2025-11-22
101702,LG,Home,3.3,Meets expectations,2025-11-24
101703,Apple,Electronics,3.8,Bad experience,2025-12-03
101704,Dell,Electronics,2.6,Poor quality,2025-12-22
101705,Dell,Electronics,3.6,Stopped working quickly,2025-11-05
101706,Dell,Home,3.7,Stopped working quickly,2025-11-01
101707,Puma,Fashion,4.5,Product is okay,2025-12-01
101708,Sony,Home,3.0,Quality is really good,2025-11-18
101709,Apple,Electronics,4.5,Poor quality,2025-12-21
101710,Nike,Electronics,4.8,Highly recommended,2025-11-28
101711,Nike,Appliances,4.7,Decent for the price,2025-12-20
101712,Sony,Home,2.9,Product is okay,2025-11-21
101713,Puma,Electronics,2.6,Stopped working quickly,2025-11-30
101714,Nike,Electronics,4.7,Poor quality,2025-10-30
101715,Sony,Appliances,3.4,"Not bad, not great",2025-11-10
101716,Boat,Electronics,3.9,Quality is really good,2025-12-25
101717,Nike,Appliances,3.5,"Not bad, not great",2025-10-26
101718,Samsung,Home,3.8,Poor quality,2025-12-15
101719,Puma,Fashion,4.5,Not worth the price,2025-11-04
101720,HP,Fashion,3.2,Worth the money,2025-11-13
101721,Nike,Appliances,3.7,Stopped working quickly,2025-12-09
101722,Puma,Electronics,4.3,Decent for the price,2025-12-04
101723,HP,Appliances,2.8,"Not bad, not great",2025-12-21
101724,Sony,Electronics,3.1,Worth the money,2025-11-10
101725,Apple,Appliances,3.9,Average quality,2025-11-06
101726,Dell,Appliances,4.6,Product is okay,2025-11-07
101727,Puma,Home,4.6,Works perfectly,2025-11-09
101728,Sony,Home,4.0,Works perfectly,2025-11-21
101729,HP,Electronics,3.7,Average quality,2025-11-05
101730,Nike,Appliances,4.1,Average quality,2025-11-20
101731,Apple,Electronics,4.5,"Excellent product, very satisfied",2025-11-08
101732,Samsung,Electronics,3.2,Meets expectations,2025-11-12
101733,Nike,Home,4.8,Stopped working quickly,2025-12-23
101734,LG,Electronics,3.2,Product is okay,2025-12-18
101735,Apple,Fashion,4.6,Meets expectations,2025-11-10
101736,Boat,Appliances,3.4,"Excellent product, very satisfied",2025-12-13
101737,HP,Fashion,3.2,Bad experience,2025-11-08
101738,Sony,Fashion,4.4,Stopped working quickly,2025-12-14
101739,Sony,Electronics,2.8,Bad experience,2025-11-10
101740,Samsung,Home,3.1,Works perfectly,2025-11-14
101741,Sony,Electronics,4.6,Bad experience,2025-11-23
101742,Sony,Appliances,2.6,Very disappointed,2025-11-05
101743,Boat,Fashion,4.4,Quality is really good,2025-11-25
101744,Sony,Home,3.7,Not worth the price,2025-11-01
101745,Samsung,Appliances,3.9,Average quality,2025-12-18
101746,Sony,Home,3.1,Quality is really good,2025-12-01
101747,LG,Home,3.5,Bad experience,2025-10-29
101748,Apple,Electronics,4.4,Average quality,2025-11-19
101749,Apple,Fashion,3.8,"Not bad, not great",2025-11-22
101750,Samsung,Fashion,5.0,Bad experience,2025-11-24
101751,Apple,Fashion,2.9,Product is okay,2025-11-07
101752,Boat,Home,4.7,Highly recommended,2025-10-29
101753,LG,Electronics,3.3,Quality is really good,2025-11-26
101754,LG,Home,4.9,Worth the money,2025-12-11
101755,LG,Home,3.1,"Not bad, not great",2025-12-18
101756,Nike,Electronics,4.1,Poor quality,2025-12-02
101757,Boat,Electronics,3.4,Stopped working quickly,2025-11-05
101758,Samsung,Fashion,3.4,Average quality,2025-12-23
101759,LG,Fashion,4.1,Decent for the price,2025-12-04
101760,Samsung,Appliances,3.2,Meets expectations,2025-12-19
101761,Boat,Home,4.8,Very disappointed,2025-12-18
101762,LG,Electronics,4.1,Not worth the price,2025-12-07
101763,Sony,Home,2.6,Poor quality,2025-11-20
101764,Dell,Home,5.0,Works perfectly,2025-12-08
101765,Boat,Electronics,4.8,"Excellent product, very satisfied",2025-12-17
101766,Nike,Electronics,3.2,Stopped working quickly,2025-11-10
101767,Puma,Appliances,3.5,"Excellent product, very satisfied",2025-10-31
101768,Apple,Electronics,3.7,Bad experience,2025-12-18
101769,Puma,Fashion,4.5,Not worth the price,2025-11-07
101770,Apple,Appliances,4.8,Stopped working quickly,2025-11-21
101771,Apple,Appliances,3.2,Quality is really good,2025-12-20
101772,LG,Fashion,4.1,Product is okay,2025-11-17
101773,Nike,Appliances,2.8,Average quality,2025-11-11
101774,Nike,Home,2.6,"Excellent product, very satisfied",2025-10-31
101775,LG,Electronics,2.8,Highly recommended,2025-11-13
101776,Sony,Appliances,3.0,Decent for the price,2025-10-26
101777,Sony,Fashion,4.2,Product is okay,2025-10-31
101778,Samsung,Appliances,3.2,Decent for the price,2025-11-18
101779,Nike,Home,2.5,"Excellent product, very satisfied",2025-12-08
101780,Sony,Appliances,4.6,Stopped working quickly,2025-12-10
101781,HP,Appliances,4.8,Highly recommended,2025-10-27
101782,Apple,Electronics,5.0,Worth the money,2025-12-21
101783,Sony,Electronics,3.8,Average quality,2025-11-04
101784,Nike,Fashion,4.2,Average quality,2025-11-14
101785,Sony,Electronics,3.6,Very disappointed,2025-12-18
101786,Nike,Home,3.3,Works perfectly,2025-11-28
101787,Sony,Electronics,4.6,Works perfectly,2025-11-07
101788,Nike,Home,4.0,Poor quality,2025-12-07
101789,Puma,Electronics,2.5,Stopped working quickly,2025-11-12
101790,Sony,Electronics,3.3,Not worth the price,2025-10-27
101791,Apple,Home,4.2,Quality is really good,2025-12-13
101792,LG,Electronics,2.6,Product is okay,2025-12-15
101793,Samsung,Appliances,3.3,Very disappointed,2025-11-10
101794,Nike,Electronics,3.9,Works perfectly,2025-12-13
101795,Nike,Home,4.9,Not worth the price,2025-10-28
101796,Puma,Fashion,3.8,Decent for the price,2025-11-22
101797,Puma,Fashion,4.8,Worth the money,2025-12-16
101798,Dell,Appliances,3.8,Bad experience,2025-12-16
101799,Samsung,Home,4.3,Poor quality,2025-12-23
101800,Sony,Fashion,4.1,"Excellent product, very satisfied",2025-12-24
101801,Apple,Appliances,4.2,Very disappointed,2025-12-10
101802,Sony,Home,2.7,Poor quality,2025-11-15
101803,Boat,Fashion,3.0,"Not bad, not great",2025-10-28
101804,HP,Home,4.7,Not worth the price,2025-11-14
101805,Apple,Appliances,3.5,"Excellent product, very satisfied",2025-11-20
101806,Puma,Fashion,4.1,Not worth the price,2025-11-23
101807,Samsung,Home,4.2,Decent for the price,2025-12-04
101808,Puma,Electronics,3.9,Bad experience,2025-12-13
101809,Nike,Home,4.8,Bad experience,2025-12-03
101810,Samsung,Appliances,4.2,Poor quality,2025-12-18
101811,Dell,Appliances,3.8,Poor quality,2025-11-14
101812,Dell,Home,4.7,Bad experience,2025-11-15
101813,Boat,Fashion,3.2,Works perfectly,2025-11-29
101814,Sony,Electronics,3.2,Average quality,2025-12-01
101815,Apple,Home,3.2,Poor quality,2025-10-29
101816,Apple,Home,2.9,Average quality,2025-10-30
101817,HP,Electronics,5.0,Worth the money,2025-11-08
101818,Nike,Fashion,4.9,Poor quality,2025-11-12
101819,Puma,Appliances,3.0,Product is okay,2025-11-01
101820,Puma,Home,4.3,Poor quality,2025-11-11
101821,Dell,Electronics,4.0,"Not bad, not great",2025-10-26
101822,Nike,Home,4.2,Worth the money,2025-11-13
101823,LG,Fashion,2.9,Stopped working quickly,2025-11-09
101824,Apple,Appliances,3.9,Highly recommended,2025-10-26
101825,Boat,Appliances,2.5,Average quality,2025-11-23
101826,Nike,Home,4.0,Product is okay,2025-12-11
101827,HP,Appliances,4.5,"Excellent product, very satisfied",2025-11-26
101828,Dell,Home,3.3,Works perfectly,2025-12-14
101829,LG,Electronics,3.0,Poor quality,2025-11-27
101830,Puma,Fashion,3.8,Stopped working quickly,2025-11-20
101831,Sony,Home,2.6,"Not bad, not great",2025-11-06
101832,Apple,Home,2.7,Average quality,2025-11-12
101833,Sony,Home,3.6,Highly recommended,2025-10-29
101834,Nike,Home,3.5,Average quality,2025-12-13
101835,Boat,Appliances,3.5,Meets expectations,2025-12-16
101836,Nike,Electronics,3.5,Worth the money,2025-10-29
101837,Nike,Home,4.3,Meets expectations,2025-11-03
101838,Boat,Fashion,4.4,Stopped working quickly,2025-11-27
101839,HP,Electronics,4.1,Very disappointed,2025-12-22
101840,HP,Home,4.7,Poor quality,2025-12-10
101841,Samsung,Fashion,3.2,Not worth the price,2025-10-28
101842,Apple,Electronics,3.3,Stopped working quickly,2025-11-23
101843,Apple,Appliances,3.4,Very disappointed,2025-11-26
101844,Boat,Electronics,3.6,Poor quality,2025-11-10
101845,Sony,Home,2.9,Average quality,2025-12-19
101846,Puma,Home,3.1,Very disappointed,2025-12-17
101847,LG,Appliances,3.6,Worth the money,2025-11-10
101848,Dell,Fashion,2.8,Poor quality,2025-12-03
101849,Dell,Home,3.2,Not worth the price,2025-11-01
101850,Apple,Fashion,2.7,Bad experience,2025-11-21
101851,Boat,Home,2.6,"Not bad, not great",2025-12-01
101852,LG,Home,3.0,Highly recommended,2025-11-02
101853,Nike,Home,4.4,"Not bad, not great",2025-12-14
101854,LG,Appliances,3.4,Quality is really good,2025-10-29
101855,Boat,Appliances,4.4,Very disappointed,2025-10-26
101856,Dell,Home,3.4,Highly recommended,2025-11-19
101857,Samsung,Appliances,3.1,Product is okay,2025-10-26
101858,Apple,Appliances,4.0,Meets expectations,2025-11-08
101859,Samsung,Appliances,4.5,Highly recommended,2025-12-02
101860,Puma,Fashion,4.6,Bad experience,2025-12-08
101861,Samsung,Fashion,4.9,Stopped working quickly,2025-10-31
101862,Puma,Fashion,4.5,Average quality,2025-12-17
101863,Apple,Appliances,2.6,Worth the money,2025-12-23
101864,LG,Home,4.5,Not worth the price,2025-11-20
101865,LG,Home,4.0,Stopped working quickly,2025-11-15
101866,Dell,Appliances,4.3,Bad experience,2025-12-23
101867,Apple,Appliances,4.2,Poor quality,2025-11-23
101868,Boat,Electronics,3.6,Decent for the price,2025-11-25
101869,Sony,Electronics,4.0,Worth the money,2025-11-30
101870,Sony,Home,4.2,Product is okay,2025-11-08
101871,Sony,Fashion,3.0,Decent for the price,2025-12-25
101872,HP,Fashion,4.6,Not worth the price,2025-12-02
101873,Nike,Electronics,2.9,Works perfectly,2025-12-18
101874,Dell,Fashion,3.9,"Excellent product, very satisfied",2025-11-03
101875,Sony,Fashion,4.8,Average quality,2025-12-22
101876,Nike,Appliances,4.3,Works perfectly,2025-12-21
101877,LG,Electronics,3.7,Very disappointed,2025-11-22
101878,LG,Home,2.7,"Excellent product, very satisfied",2025-12-06
101879,Samsung,Home,2.8,"Not bad, not great",2025-12-14
101880,Puma,Appliances,4.4,Stopped working quickly,2025-11-04
101881,Dell,Home,4.9,Not worth the price,2025-11-05
101882,Puma,Home,2.6,Works perfectly,2025-12-09
101883,LG,Appliances,4.9,Not worth the price,2025-11-19
101884,Dell,Home,3.8,Stopped working quickly,2025-11-21
101885,Nike,Appliances,2.7,Not worth the price,2025-12-04
101886,LG,Electronics,2.7,"Excellent product, very satisfied",2025-11-12
101887,Sony,Appliances,2.7,Worth the money,2025-12-21
