product_id,product_name,brand,category,sub_category,seller_id,price,discount_percent,stock_quantity,reorder_level,warehouse_location,rating,total_reviews,availability_status,last_updated,customer_review,review_text,feedback,comment,description
101663,Puma Headphones Model-707,Puma,Electronics,Headphones,SELL1004,27030,5,116,62,Bangalore,2.9,1490,In Stock,2025-11-30,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101664,Puma Furniture Model-225,Puma,Home,Furniture,SELL1004,33900,20,255,50,Bangalore,3.5,1043,In Stock,2025-12-07,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101665,Apple Headphones Model-506,Apple,Electronics,Headphones,SELL1004,48411,30,156,75,Hyderabad,3.5,3420,In Stock,2025-12-14,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101666,Boat Decor Model-461,Boat,Home,Decor,SELL1001,5988,5,468,68,Chennai,3.9,5,In Stock,2025-12-03,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101667,Nike Kitchen Model-656,Nike,Home,Kitchen,SELL1001,1128,20,325,71,Hyderabad,3.4,293,In Stock,2025-11-29,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101668,Samsung Women Model-920,Samsung,Fashion,Women,SELL1001,47660,5,327,99,Delhi,4.3,2965,In Stock,2025-12-22,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101669,Samsung Refrigerator Model-706,Samsung,Appliances,Refrigerator,SELL1003,20601,5,220,31,Hyderabad,4.8,547,In Stock,2025-11-29,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101670,Nike Kitchen Model-995,Nike,Home,Kitchen,SELL1003,12426,20,108,68,Bangalore,3.9,2557,In Stock,2025-12-03,Average quality,Average quality,Average quality,Average quality,Average quality
101671,Apple Refrigerator Model-427,Apple,Appliances,Refrigerator,SELL1001,45597,0,498,84,Mumbai,4.2,1482,In Stock,2025-11-26,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101672,Puma AC Model-196,Puma,Appliances,AC,SELL1001,8519,0,139,26,Bangalore,3.5,3144,In Stock,2025-12-13,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101673,Nike Smartwatch Model-943,Nike,Electronics,Smartwatch,SELL1003,12660,5,340,35,Hyderabad,3.4,4221,In Stock,2025-12-16,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101674,Samsung AC Model-489,Samsung,Appliances,AC,SELL1004,28315,20,267,89,Delhi,4.1,4057,In Stock,2025-12-19,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101675,Samsung Men Model-390,Samsung,Fashion,Men,SELL1002,45742,15,127,47,Bangalore,3.2,1307,In Stock,2025-12-16,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101676,Sony Headphones Model-273,Sony,Electronics,Headphones,SELL1003,32524,15,153,71,Chennai,3.7,1249,In Stock,2025-12-24,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101677,Dell Furniture Model-927,Dell,Home,Furniture,SELL1001,48097,15,37,30,Mumbai,3.3,2698,In Stock,2025-12-16,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101678,Nike Furniture Model-155,Nike,Home,Furniture,SELL1001,8983,20,220,37,Delhi,3.3,4523,In Stock,2025-12-19,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101679,Puma Kids Model-522,Puma,Fashion,Kids,SELL1003,31995,0,16,95,Bangalore,3.5,1327,In Stock,2025-12-16,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101680,Puma Men Model-721,Puma,Fashion,Men,SELL1002,24262,5,134,62,Delhi,3.4,1731,In Stock,2025-12-08,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101681,Dell AC Model-578,Dell,Appliances,AC,SELL1004,34482,5,478,87,Chennai,3.2,268,In Stock,2025-12-04,Average quality,Average quality,Average quality,Average quality,Average quality
101682,Dell Washing Machine Model-840,Dell,Appliances,Washing Machine,SELL1004,14991,5,252,62,Bangalore,4.5,429,In Stock,2025-12-06,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101683,Nike AC Model-349,Nike,Appliances,AC,SELL1002,10678,15,191,63,Chennai,4.8,4203,In Stock,2025-12-02,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101684,Dell Headphones Model-134,Dell,Electronics,Headphones,SELL1002,40004,20,288,28,Hyderabad,4.9,4332,In Stock,2025-12-20,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101685,Sony Kitchen Model-440,Sony,Home,Kitchen,SELL1002,19177,0,171,67,Hyderabad,4.3,3796,In Stock,2025-11-28,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101686,Sony Men Model-520,Sony,Fashion,Men,SELL1001,7977,10,179,77,Chennai,2.8,2387,In Stock,2025-11-28,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101687,Puma Decor Model-390,Puma,Home,Decor,SELL1002,19726,0,163,50,Mumbai,4.2,1438,In Stock,2025-12-20,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101688,Sony Kitchen Model-622,Sony,Home,Kitchen,SELL1003,18489,30,334,50,Hyderabad,3.3,3379,In Stock,2025-12-13,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101689,Samsung Laptop Model-764,Samsung,Electronics,Laptop,SELL1002,14673,15,397,98,Mumbai,3.0,3749,In Stock,2025-12-22,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101690,LG Kids Model-834,LG,Fashion,Kids,SELL1002,47609,20,269,78,Mumbai,2.9,2630,In Stock,2025-12-09,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101691,Dell Headphones Model-388,Dell,Electronics,Headphones,SELL1001,36908,0,2,45,Delhi,4.8,1391,In Stock,2025-12-06,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101692,HP Women Model-952,HP,Fashion,Women,SELL1002,48310,5,389,37,Delhi,3.1,3135,In Stock,2025-12-02,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101693,Apple Kitchen Model-105,Apple,Home,Kitchen,SELL1002,1871,10,122,40,Delhi,3.9,1842,In Stock,2025-12-15,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101694,LG Men Model-346,LG,Fashion,Men,SELL1001,45806,5,468,56,Chennai,4.7,3140,In Stock,2025-12-06,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101695,LG Refrigerator Model-273,LG,Appliances,Refrigerator,SELL1001,5444,10,111,48,Hyderabad,3.6,62,In Stock,2025-12-06,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101696,Apple Women Model-723,Apple,Fashion,Women,SELL1003,22226,0,221,46,Bangalore,2.9,2396,In Stock,2025-11-25,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101697,Nike Refrigerator Model-363,Nike,Appliances,Refrigerator,SELL1003,16157,5,46,40,Delhi,4.3,4010,In Stock,2025-11-25,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101698,LG Washing Machine Model-930,LG,Appliances,Washing Machine,SELL1002,36224,10,118,45,Mumbai,4.5,1439,In Stock,2025-12-06,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101699,Puma AC Model-908,Puma,Appliances,AC,SELL1002,30618,10,472,58,Delhi,3.0,1474,In Stock,2025-12-19,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101700,Puma Washing Machine Model-482,Puma,Appliances,Washing Machine,SELL1002,35596,0,127,44,Chennai,3.0,3942,In Stock,2025-12-21,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101701,Sony Laptop Model-704,Sony,Electronics,Laptop,SELL1003,48085,10,485,24,Bangalore,3.6,2730,In Stock,2025-12-06,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101702,LG Furniture Model-446,LG,Home,Furniture,SELL1004,46169,30,312,60,Hyderabad,3.3,1933,In Stock,2025-12-19,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101703,Apple Headphones Model-915,Apple,Electronics,Headphones,SELL1002,35515,30,374,83,Delhi,3.8,1524,In Stock,2025-12-11,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101704,Dell Laptop Model-441,Dell,Electronics,Laptop,SELL1001,2287,10,318,70,Bangalore,2.6,4865,In Stock,2025-12-23,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101705,Dell Headphones Model-225,Dell,Electronics,Headphones,SELL1002,22056,5,413,100,Bangalore,3.6,3442,In Stock,2025-12-01,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101706,Dell Kitchen Model-215,Dell,Home,Kitchen,SELL1003,25372,10,327,29,Mumbai,3.7,2920,In Stock,2025-12-14,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101707,Puma Women Model-967,Puma,Fashion,Women,SELL1004,12994,15,6,51,Mumbai,4.5,423,In Stock,2025-11-28,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101708,Sony Furniture Model-247,Sony,Home,Furniture,SELL1003,10056,5,367,88,Hyderabad,3.0,441,In Stock,2025-11-27,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101709,Apple Mobile Model-535,Apple,Electronics,Mobile,SELL1003,37300,10,304,82,Bangalore,4.5,3033,In Stock,2025-12-23,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101710,Nike Laptop Model-458,Nike,Electronics,Laptop,SELL1004,47800,30,354,34,Bangalore,4.8,2805,In Stock,2025-12-04,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101711,Nike AC Model-691,Nike,Appliances,AC,SELL1004,17541,5,204,56,Bangalore,4.7,4993,In Stock,2025-12-01,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101712,Sony Decor Model-392,Sony,Home,Decor,SELL1001,7083,30,6,31,Mumbai,2.9,2522,In Stock,2025-12-02,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101713,Puma Mobile Model-480,Puma,Electronics,Mobile,SELL1003,7388,20,284,38,Delhi,2.6,2834,In Stock,2025-12-06,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101714,Nike Mobile Model-714,Nike,Electronics,Mobile,SELL1001,44694,30,301,64,Delhi,4.7,3728,In Stock,2025-11-28,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101715,Sony Refrigerator Model-561,Sony,Appliances,Refrigerator,SELL1001,1944,20,485,32,Hyderabad,3.4,2902,In Stock,2025-11-25,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101716,Boat Mobile Model-422,Boat,Electronics,Mobile,SELL1004,13610,20,65,71,Delhi,3.9,3669,In Stock,2025-12-07,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101717,Nike Refrigerator Model-276,Nike,Appliances,Refrigerator,SELL1003,44822,10,16,96,Mumbai,3.5,3872,In Stock,2025-12-24,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101718,Samsung Kitchen Model-761,Samsung,Home,Kitchen,SELL1001,23533,20,161,86,Chennai,3.8,2268,In Stock,2025-12-11,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101719,Puma Kids Model-576,Puma,Fashion,Kids,SELL1004,31320,30,1,60,Hyderabad,4.5,1960,In Stock,2025-12-18,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101720,HP Kids Model-107,HP,Fashion,Kids,SELL1001,12750,15,468,61,Chennai,3.2,3686,In Stock,2025-12-25,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101721,Nike Refrigerator Model-807,Nike,Appliances,Refrigerator,SELL1003,46541,5,25,87,Mumbai,3.7,4980,In Stock,2025-12-16,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101722,Puma Mobile Model-177,Puma,Electronics,Mobile,SELL1001,29982,15,467,60,Hyderabad,4.3,3911,In Stock,2025-11-28,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101723,HP Washing Machine Model-379,HP,Appliances,Washing Machine,SELL1002,30009,30,498,51,Hyderabad,2.8,2758,In Stock,2025-12-11,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101724,Sony Laptop Model-552,Sony,Electronics,Laptop,SELL1001,49983,0,205,49,Mumbai,3.1,4299,In Stock,2025-12-19,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101725,Apple Refrigerator Model-159,Apple,Appliances,Refrigerator,SELL1001,29929,10,426,43,Hyderabad,3.9,2117,In Stock,2025-12-16,Average quality,Average quality,Average quality,Average quality,Average quality
101726,Dell AC Model-498,Dell,Appliances,AC,SELL1004,27263,5,474,31,Chennai,4.6,200,In Stock,2025-12-08,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101727,Puma Kitchen Model-208,Puma,Home,Kitchen,SELL1002,26504,5,47,80,Chennai,4.6,4687,In Stock,2025-11-25,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101728,Sony Furniture Model-353,Sony,Home,Furniture,SELL1001,30771,15,55,99,Hyderabad,4.0,2790,In Stock,2025-12-09,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101729,HP Smartwatch Model-394,HP,Electronics,Smartwatch,SELL1001,27698,15,479,58,Bangalore,3.7,42,In Stock,2025-12-10,Average quality,Average quality,Average quality,Average quality,Average quality
101730,Nike AC Model-610,Nike,Appliances,AC,SELL1003,38704,15,32,95,Bangalore,4.1,132,In Stock,2025-12-06,Average quality,Average quality,Average quality,Average quality,Average quality
101731,Apple Mobile Model-857,Apple,Electronics,Mobile,SELL1004,6645,5,265,90,Mumbai,4.5,3994,In Stock,2025-12-11,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101732,Samsung Laptop Model-351,Samsung,Electronics,Laptop,SELL1002,43729,30,437,50,Mumbai,3.2,1849,In Stock,2025-12-18,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101733,Nike Kitchen Model-905,Nike,Home,Kitchen,SELL1004,32206,30,441,50,Delhi,4.8,2407,In Stock,2025-12-24,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101734,LG Laptop Model-257,LG,Electronics,Laptop,SELL1002,28315,10,31,61,Bangalore,3.2,1074,In Stock,2025-12-09,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101735,Apple Kids Model-491,Apple,Fashion,Kids,SELL1002,2557,10,320,44,Mumbai,4.6,1438,In Stock,2025-12-25,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101736,Boat AC Model-694,Boat,Appliances,AC,SELL1001,2985,15,100,82,Bangalore,3.4,806,In Stock,2025-12-15,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101737,HP Kids Model-188,HP,Fashion,Kids,SELL1003,29785,20,9,97,Delhi,3.2,3886,In Stock,2025-11-25,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101738,Sony Kids Model-804,Sony,Fashion,Kids,SELL1004,16046,0,67,99,Chennai,4.4,2567,In Stock,2025-12-04,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101739,Sony Laptop Model-491,Sony,Electronics,Laptop,SELL1001,4502,20,192,69,Mumbai,2.8,1426,In Stock,2025-12-16,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101740,Samsung Furniture Model-757,Samsung,Home,Furniture,SELL1004,28053,10,20,90,Chennai,3.1,3155,In Stock,2025-12-05,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101741,Sony Laptop Model-614,Sony,Electronics,Laptop,SELL1002,14604,0,18,71,Mumbai,4.6,820,In Stock,2025-12-18,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101742,Sony Washing Machine Model-629,Sony,Appliances,Washing Machine,SELL1003,20836,20,373,90,Delhi,2.6,4408,In Stock,2025-12-02,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101743,Boat Women Model-430,Boat,Fashion,Women,SELL1004,15730,20,37,41,Bangalore,4.4,1082,In Stock,2025-12-22,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101744,Sony Kitchen Model-183,Sony,Home,Kitchen,SELL1001,1565,20,452,74,Delhi,3.7,836,In Stock,2025-12-25,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101745,Samsung Refrigerator Model-275,Samsung,Appliances,Refrigerator,SELL1002,44761,30,299,88,Hyderabad,3.9,28,In Stock,2025-12-20,Average quality,Average quality,Average quality,Average quality,Average quality
101746,Sony Furniture Model-135,Sony,Home,Furniture,SELL1001,3350,15,479,71,Hyderabad,3.1,1823,In Stock,2025-12-07,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101747,LG Kitchen Model-513,LG,Home,Kitchen,SELL1004,21498,10,67,20,Mumbai,3.5,1850,In Stock,2025-12-08,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101748,Apple Headphones Model-777,Apple,Electronics,Headphones,SELL1001,15416,15,458,53,Mumbai,4.4,135,In Stock,2025-11-29,Average quality,Average quality,Average quality,Average quality,Average quality
101749,Apple Kids Model-757,Apple,Fashion,Kids,SELL1003,42391,30,256,48,Mumbai,3.8,358,In Stock,2025-12-06,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101750,Samsung Kids Model-735,Samsung,Fashion,Kids,SELL1004,30916,0,397,78,Delhi,5.0,4562,In Stock,2025-12-21,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101751,Apple Women Model-111,Apple,Fashion,Women,SELL1002,21539,15,229,71,Chennai,2.9,2786,In Stock,2025-11-25,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101752,Boat Decor Model-136,Boat,Home,Decor,SELL1003,8954,0,299,24,Mumbai,4.7,2306,In Stock,2025-11-30,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101753,LG Laptop Model-540,LG,Electronics,Laptop,SELL1004,17184,5,181,70,Mumbai,3.3,1000,In Stock,2025-11-25,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101754,LG Furniture Model-175,LG,Home,Furniture,SELL1002,47276,20,75,26,Bangalore,4.9,4594,In Stock,2025-11-25,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101755,LG Decor Model-579,LG,Home,Decor,SELL1001,15425,5,70,20,Delhi,3.1,4849,In Stock,2025-12-10,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101756,Nike Mobile Model-900,Nike,Electronics,Mobile,SELL1001,37044,0,404,95,Delhi,4.1,1252,In Stock,2025-12-18,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101757,Boat Laptop Model-563,Boat,Electronics,Laptop,SELL1003,12735,15,454,88,Delhi,3.4,1328,In Stock,2025-12-03,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101758,Samsung Kids Model-318,Samsung,Fashion,Kids,SELL1003,4968,15,6,95,Hyderabad,3.4,781,In Stock,2025-12-10,Average quality,Average quality,Average quality,Average quality,Average quality
101759,LG Kids Model-258,LG,Fashion,Kids,SELL1001,31773,20,131,52,Delhi,4.1,1372,In Stock,2025-11-27,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101760,Samsung Refrigerator Model-985,Samsung,Appliances,Refrigerator,SELL1003,13887,10,224,70,Hyderabad,3.2,1252,In Stock,2025-12-03,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101761,Boat Furniture Model-509,Boat,Home,Furniture,SELL1003,12940,5,489,53,Mumbai,4.8,3429,In Stock,2025-12-01,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101762,LG Mobile Model-737,LG,Electronics,Mobile,SELL1004,19343,15,82,46,Chennai,4.1,4128,In Stock,2025-11-30,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101763,Sony Furniture Model-819,Sony,Home,Furniture,SELL1004,40098,15,448,24,Chennai,2.6,3549,In Stock,2025-12-10,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101764,Dell Kitchen Model-808,Dell,Home,Kitchen,SELL1004,28302,30,333,57,Bangalore,5.0,4153,In Stock,2025-11-26,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101765,Boat Mobile Model-547,Boat,Electronics,Mobile,SELL1002,32820,15,239,100,Hyderabad,4.8,2089,In Stock,2025-12-10,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101766,Nike Smartwatch Model-891,Nike,Electronics,Smartwatch,SELL1002,25211,5,66,61,Bangalore,3.2,4510,In Stock,2025-12-04,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101767,Puma Washing Machine Model-615,Puma,Appliances,Washing Machine,SELL1001,49550,30,241,51,Hyderabad,3.5,1724,In Stock,2025-12-22,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101768,Apple Mobile Model-943,Apple,Electronics,Mobile,SELL1001,9151,30,417,39,Bangalore,3.7,2504,In Stock,2025-12-12,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101769,Puma Kids Model-741,Puma,Fashion,Kids,SELL1002,35089,30,223,23,Delhi,4.5,1535,In Stock,2025-12-12,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101770,Apple AC Model-974,Apple,Appliances,AC,SELL1004,8832,5,430,44,Hyderabad,4.8,2106,In Stock,2025-12-05,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101771,Apple Refrigerator Model-828,Apple,Appliances,Refrigerator,SELL1002,40372,0,264,64,Bangalore,3.2,3340,In Stock,2025-12-03,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101772,LG Men Model-646,LG,Fashion,Men,SELL1004,33727,10,473,69,Mumbai,4.1,2721,In Stock,2025-12-12,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101773,Nike Refrigerator Model-940,Nike,Appliances,Refrigerator,SELL1002,8696,20,326,99,Chennai,2.8,1404,In Stock,2025-12-13,Average quality,Average quality,Average quality,Average quality,Average quality
101774,Nike Decor Model-588,Nike,Home,Decor,SELL1002,24615,5,342,87,Chennai,2.6,3698,In Stock,2025-12-24,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101775,LG Smartwatch Model-989,LG,Electronics,Smartwatch,SELL1003,4570,10,54,74,Chennai,2.8,741,In Stock,2025-12-13,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101776,Sony Washing Machine Model-786,Sony,Appliances,Washing Machine,SELL1001,39398,0,14,63,Bangalore,3.0,2456,In Stock,2025-11-28,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101777,Sony Women Model-199,Sony,Fashion,Women,SELL1002,12780,20,179,65,Mumbai,4.2,1063,In Stock,2025-12-25,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101778,Samsung Refrigerator Model-125,Samsung,Appliances,Refrigerator,SELL1002,47970,20,362,36,Hyderabad,3.2,2933,In Stock,2025-12-13,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101779,Nike Decor Model-330,Nike,Home,Decor,SELL1002,49937,0,207,36,Chennai,2.5,2686,In Stock,2025-12-24,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101780,Sony Refrigerator Model-399,Sony,Appliances,Refrigerator,SELL1004,4545,0,65,52,Mumbai,4.6,1060,In Stock,2025-12-21,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101781,HP AC Model-875,HP,Appliances,AC,SELL1003,4473,10,239,96,Chennai,4.8,1427,In Stock,2025-12-07,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101782,Apple Smartwatch Model-571,Apple,Electronics,Smartwatch,SELL1003,34954,10,254,33,Delhi,5.0,4912,In Stock,2025-12-11,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101783,Sony Laptop Model-121,Sony,Electronics,Laptop,SELL1004,19675,0,21,47,Chennai,3.8,963,In Stock,2025-12-01,Average quality,Average quality,Average quality,Average quality,Average quality
101784,Nike Kids Model-178,Nike,Fashion,Kids,SELL1003,27196,30,385,97,Delhi,4.2,3481,In Stock,2025-11-28,Average quality,Average quality,Average quality,Average quality,Average quality
101785,Sony Laptop Model-947,Sony,Electronics,Laptop,SELL1001,35734,15,437,69,Mumbai,3.6,3661,In Stock,2025-12-24,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101786,Nike Decor Model-684,Nike,Home,Decor,SELL1003,10477,30,233,80,Bangalore,3.3,2061,In Stock,2025-12-03,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101787,Sony Smartwatch Model-169,Sony,Electronics,Smartwatch,SELL1002,4508,0,283,48,Delhi,4.6,1232,In Stock,2025-12-06,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101788,Nike Furniture Model-799,Nike,Home,Furniture,SELL1001,32693,10,331,72,Chennai,4.0,2728,In Stock,2025-12-10,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101789,Puma Headphones Model-635,Puma,Electronics,Headphones,SELL1004,9524,0,326,29,Chennai,2.5,345,In Stock,2025-11-27,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101790,Sony Headphones Model-175,Sony,Electronics,Headphones,SELL1004,7981,15,180,59,Hyderabad,3.3,941,In Stock,2025-12-22,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101791,Apple Decor Model-656,Apple,Home,Decor,SELL1004,41332,30,74,35,Chennai,4.2,4858,In Stock,2025-12-13,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101792,LG Laptop Model-355,LG,Electronics,Laptop,SELL1003,25436,20,448,69,Delhi,2.6,4790,In Stock,2025-12-08,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101793,Samsung Refrigerator Model-219,Samsung,Appliances,Refrigerator,SELL1002,18573,10,253,88,Delhi,3.3,2922,In Stock,2025-11-29,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101794,Nike Smartwatch Model-374,Nike,Electronics,Smartwatch,SELL1001,27209,30,225,39,Chennai,3.9,1374,In Stock,2025-12-05,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101795,Nike Furniture Model-806,Nike,Home,Furniture,SELL1001,43604,30,213,50,Chennai,4.9,2962,In Stock,2025-11-27,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101796,Puma Kids Model-170,Puma,Fashion,Kids,SELL1004,35663,15,128,42,Mumbai,3.8,2971,In Stock,2025-12-08,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
